,Unnamed: 0,id,city,code,name,urlKey,budget,tag,tags,rating,reviewNumber,discounts,is_premium,is_promoted,chain.id,chain.name,chain.url_key,chain.is_accepting_global_vouchers,chain.code,chain.main_vendor_code,characteristics.cuisines,characteristics.food_characteristics,characteristics.primary_cuisine.id,characteristics.primary_cuisine.name,characteristics.primary_cuisine.url_key,characteristics.primary_cuisine.main,lat,long,street_address,Unnamed: 0.1,@id,address.streetAddress,address.addressLocality,geo.latitude,geo.longitude,potentialAction.priceSpecification.price
35,35,51086.0,islamabad,d8qg,Asian Bowl.,asian-bowl,3.0,FLAT 30% OFF ,"[{'code': 'DEAL', 'text': 'FLAT 30% OFF '}]",4.3,98.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'desserts', 'asian']","[{'id': 67, 'name': 'Fish', 'is_halal': False, 'is_vegetarian': False}, {'id': 78, 'name': 'Noodles', 'is_halal': False, 'is_vegetarian': False}, {'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 226, 'name': 'Corporate Exclusives - April', 'is_halal': False, 'is_vegetarian': False}, {'id': 90, 'name': 'Soup', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 84, 'name': 'Rice', 'is_halal': False, 'is_vegetarian': False}, {'id': 65, 'name': 'Fast Food', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",75.0,Asian,asian,True,,,,35,https://www.foodpanda.pk/restaurant/d8qg/asian-bowl,"Shop No.03, Lower Ground Floor, Fatima Arcade Sector E-11/2",Islamabad,33.7004843,72.9733225,413.23
36,36,15177.0,islamabad,u9st,Burgers Of Wasseypur,burgers-of-wasseypur,2.0,,[],4.0,291.0,[],False,False,,,,,,,['fast-food'],"[{'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,36,https://www.foodpanda.pk/restaurant/u9st/burgers-of-wasseypur,"Shop#1, Basement Royal Suites Plaza, E-11/2",Islamabad,33.699168,72.973782,332.56
37,37,67068.0,islamabad,a3ns,Al-Basrah Lounge,al-basrah-lounge,3.0,,[],2.1,6.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'desserts', 'fast-food']",[],86.0,Fast Food,fast-food,True,,,,37,https://www.foodpanda.pk/restaurant/a3ns/al-basrah-lounge,"14 bank square building, mehr ali road, F-11 Markaz",Islamabad,33.684437,72.988846,621.58
38,38,63326.0,islamabad,p9iq,Street 50,street-50,3.0,,[],3.7,4.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'fast-food', 'burgers']","[{'id': 68, 'name': 'Fried Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 148, 'name': 'Chips', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,38,https://www.foodpanda.pk/restaurant/p9iq/street-50,"Shop#11-B under english shoes near faisal bank , g-11 markaz islamabad",Islamabad,33.6687417,72.997633,666.52
39,39,28878.0,islamabad,v8tf,Concepts Bakery,concepts-bakery,2.0,,[],4.1,335.0,[],False,False,,,,,,,"['desserts', 'non-alcoholic-drinks', 'burgers', 'sandwiches', 'pizza', 'cakes-and-bakery']","[{'id': 89, 'name': 'Snacks-Street Food', 'is_halal': False, 'is_vegetarian': False}, {'id': 68, 'name': 'Fried Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 216, 'name': 'Garma garam nashta', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 229, 'name': 'Festive Deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 62, 'name': 'Cupcakes', 'is_halal': False, 'is_vegetarian': False}, {'id': 85, 'name': 'Salad', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",77.0,Cakes & Bakery,cakes-and-bakery,True,,,,39,https://www.foodpanda.pk/restaurant/v8tf/concepts-bakery,"Main Service Road Near Marquees, E-11/4, Islamabad",Islamabad,33.6990846,72.98603435,217.86
40,40,19917.0,islamabad,u7ro,Abbott Pizza,abbott-pizza,3.0,,[],3.7,46.0,[],False,False,,,,,,,"['sandwiches', 'pizza']","[{'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 80, 'name': 'Pasta', 'is_halal': False, 'is_vegetarian': False}, {'id': 85, 'name': 'Salad', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",73.0,Pizza,pizza,True,,,,40,https://www.foodpanda.pk/restaurant/u7ro/abbott-pizza,Shop No 2 Capital Arcade Plot No.33 Pmchs Main Double Road E11/2,Islamabad,33.696379,72.968491,425.11
41,41,59926.0,islamabad,jp81,Chicago's Deep Dish Pizza,chicagos-deep-dish-pizza,3.0,,[],3.6,61.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'pizza']","[{'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",73.0,Pizza,pizza,True,,,,41,https://www.foodpanda.pk/restaurant/jp81/chicagos-deep-dish-pizza,"Street #1 Main Service Road E-11/4 NPF , Islamabad",Islamabad,33.7013256,72.9849783,613.33
42,42,60355.0,islamabad,gcp3,Hangover Cafe- E11,hangover-cafe-e11,3.0,,[],3.8,88.0,[],False,False,,,,,,,"['fast-food', 'desserts', 'non-alcoholic-drinks', 'chinese', 'burgers', 'sandwiches', 'pizza', 'thai']","[{'id': 68, 'name': 'Fried Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}, {'id': 145, 'name': 'Shakes', 'is_halal': False, 'is_vegetarian': False}, {'id': 116, 'name': 'Coffee', 'is_halal': False, 'is_vegetarian': False}, {'id': 90, 'name': 'Soup', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 118, 'name': 'Steaks', 'is_halal': False, 'is_vegetarian': False}, {'id': 108, 'name': 'Juices', 'is_halal': False, 'is_vegetarian': False}, {'id': 84, 'name': 'Rice', 'is_halal': False, 'is_vegetarian': False}, {'id': 85, 'name': 'Salad', 'is_halal': False, 'is_vegetarian': False}, {'id': 65, 'name': 'Fast Food', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,42,https://www.foodpanda.pk/restaurant/gcp3/hangover-cafe-e11,"Ground floor, Grand Islamabad Hotel, street#1, E-11/1, MPCHS, Islamabad",Islamabad,33.69492009,72.96972328,412.33
43,43,63279.0,islamabad,jru8,Shalimar Khana Khazana,shalimar-khana-khazana,3.0,,[],4.0,56.0,[],False,False,,,,,,,['pakistani'],"[{'id': 110, 'name': 'Paratha', 'is_halal': False, 'is_vegetarian': False}, {'id': 143, 'name': 'Nihari', 'is_halal': False, 'is_vegetarian': False}, {'id': 114, 'name': 'Karahi', 'is_halal': False, 'is_vegetarian': False}, {'id': 147, 'name': 'Biryani', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,43,https://www.foodpanda.pk/restaurant/jru8/shalimar-khana-khazana,"Mussarat Arcade, G-11 Markaz, G-11, G 11 Markaz G-11, Islamabad, Islamabad Capital Territory 44000, Pakistan G-11 Markaz",Islamabad,33.6680435,72.9985623,636.36
44,44,53482.0,islamabad,x6av,Karachi Naseeb Biryani - E-11,karachi-naseeb-biryani-e-11,2.0,,[],3.8,335.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'pakistani']","[{'id': 89, 'name': 'Snacks-Street Food', 'is_halal': False, 'is_vegetarian': False}, {'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 146, 'name': 'Kabab', 'is_halal': False, 'is_vegetarian': False}, {'id': 147, 'name': 'Biryani', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 84, 'name': 'Rice', 'is_halal': False, 'is_vegetarian': False}, {'id': 85, 'name': 'Salad', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,44,https://www.foodpanda.pk/restaurant/x6av/karachi-naseeb-biryani-e-11,"Near Quetta Green Cafe, Sector E-11/3, Islamabad",Islamabad,33.7038885,72.979502,346.67
45,45,55746.0,islamabad,xz0d,Broken Cafe,broken-cafe,3.0,,[],4.0,12.0,[],False,False,,,,,,,"['chinese', 'fast-food']","[{'id': 67, 'name': 'Fish', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 229, 'name': 'Festive Deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 84, 'name': 'Rice', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,45,https://www.foodpanda.pk/restaurant/xz0d/broken-cafe,No way malik arcade ground floor street Services Society SCHS 45 E11/2 Islamabad Capital Territory,Islamabad,33.7004344,72.9732197,1667.23
46,46,68576.0,islamabad,it3v,ONE BITE BURGER & JUICES,one-bite-burger-and-juices,1.0,Discount 10% OFF,"[{'code': 'DEAL', 'text': 'Discount 10% OFF'}, {'code': 'NEW', 'text': 'NEXTGEN_NEW_TAG'}]",3.4,7.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'fast-food', 'burgers', 'sandwiches']",[],86.0,Fast Food,fast-food,True,,,,46,https://www.foodpanda.pk/restaurant/it3v/one-bite-burger-and-juices,"onebiteburgerjuices@gmail.com Shop No.09, Lower Ground-Al-Gaffar Mall, Markaz G-11, Islamabad, 44000",Islamabad,33.6687661,72.9980676,398.74
47,47,4360.0,islamabad,s8jy,14th Street Pizza Co. - G 11,14th-street-pizza-co-g-11,2.0,Top Rated,"[{'code': 'FREETEXT', 'text': 'Top Rated'}]",4.3,2361.0,[],False,False,,14th Street Pizza Co.,14th-street-pizza-co,,cy1ud,s5jf,"['pizza', 'desserts', 'american', 'italian', 'western', 'international']","[{'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 76, 'name': 'Meat', 'is_halal': False, 'is_vegetarian': False}, {'id': 120, 'name': 'Halal', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",73.0,Pizza,pizza,True,,,,47,https://www.foodpanda.pk/restaurant/s8jy/14th-street-pizza-co-g-11,(Trusted Partner),Islamabad,33.66469955,72.99521637,1336.38
48,48,31058.0,islamabad,v5bw,Art Caffè,art-caffe,3.0,,[],4.3,50.0,[],False,False,,,,,,,"['pakistani', 'desserts', 'non-alcoholic-drinks', 'sandwiches', 'italian']","[{'id': 90, 'name': 'Soup', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 80, 'name': 'Pasta', 'is_halal': False, 'is_vegetarian': False}, {'id': 108, 'name': 'Juices', 'is_halal': False, 'is_vegetarian': False}, {'id': 93, 'name': 'Sweets', 'is_halal': False, 'is_vegetarian': False}, {'id': 85, 'name': 'Salad', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,48,https://www.foodpanda.pk/restaurant/v5bw/art-caffe,"Shop LG-5, Liberty,Mall Hilal Road, F-11 Markaz, Next to Baskin Robbins, Islamabad",Islamabad,33.684045000000005,72.986512,648.33
49,49,37543.0,islamabad,w5jx,China Express,china-express,3.0,,[],4.4,60.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'chinese', 'pakistani']","[{'id': 67, 'name': 'Fish', 'is_halal': False, 'is_vegetarian': False}, {'id': 68, 'name': 'Fried Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 222, 'name': 'Ramadan deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 90, 'name': 'Soup', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 229, 'name': 'Festive Deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 84, 'name': 'Rice', 'is_halal': False, 'is_vegetarian': False}, {'id': 76, 'name': 'Meat', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,49,https://www.foodpanda.pk/restaurant/w5jx/china-express,Shop #6 lower ground imprial square sectorE-11/2 Markaz islamabad,Islamabad,33.699940000000005,72.97263000000001,796.53
50,50,66311.0,islamabad,xdxv,CHIKACHINO F-11,chikachino-f-11-xdxv,3.0,,[],3.7,67.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'pakistani', 'burgers']","[{'id': 222, 'name': 'Ramadan deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 184, 'name': 'Savories', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,50,https://www.foodpanda.pk/restaurant/xdxv/chikachino-f-11-xdxv,Shop Number 10 Select One Plaza  F11 Markaz Islamabad,Islamabad,33.6845896,72.9884635,349.05
51,51,64980.0,islamabad,c4ra,19TH STREET PIZZA,19th-street-pizza,3.0,,[],2.0,1.0,[],False,False,,,,,,,"['asian', 'fast-food', 'burgers', 'pizza']","[{'id': 226, 'name': 'Corporate Exclusives - April', 'is_halal': False, 'is_vegetarian': False}, {'id': 119, 'name': 'Roll Paratha', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,51,https://www.foodpanda.pk/restaurant/c4ra/19th-street-pizza,"Shop no,23 LG floor plot no,1 capital plaza near punjab bank G11 markaz,islamabad,",Islamabad,33.6672778,72.99772220000001,495.0
52,52,65486.0,islamabad,cjg7,KFC - E 11,kfc-e-11,3.0,Trending,"[{'code': 'FREETEXT', 'text': 'Trending'}]",4.0,1290.0,[],False,False,,KFC,kfc,,cs5rw,s0ox,"['non-alcoholic-drinks', 'fast-food', 'burgers']","[{'id': 68, 'name': 'Fried Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 222, 'name': 'Ramadan deals', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,52,https://www.foodpanda.pk/restaurant/cjg7/kfc-e-11,Darvas Tower Khalid bin waleed road e-11/2 Islamabad,Islamabad,33.70029806,72.97263221,787.37
53,53,52527.0,islamabad,p0yb,Chopsticks,chopsticks-p0yb,1.0,,[],3.3,52.0,[],False,False,,,,,,,['pizza'],"[{'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",73.0,Pizza,pizza,True,,,,53,https://www.foodpanda.pk/restaurant/p0yb/chopsticks-p0yb,"Shop No. 51, Lower Ground Floor, Al-Ghaffar Mall, G-11 Markaz, Islamabad",Islamabad,33.6685563,72.9987105,325.42
54,54,31176.0,islamabad,v4mi,The Chef Next Door,the-chef-next-door,3.0,Voucher: EF75,"[{'code': 'FREETEXT', 'text': 'Voucher: EF75'}]",4.3,33.0,[],False,False,,,,,,,['pakistani'],"[{'id': 84, 'name': 'Rice', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,54,https://www.foodpanda.pk/restaurant/v4mi/the-chef-next-door,"House 169 Street 5 , F-11/1",Islamabad,33.676876,72.984589,559.93
55,55,64394.0,islamabad,pa1l,Sally's,sallys,3.0,Top Rated,"[{'code': 'FREETEXT', 'text': 'Top Rated'}]",4.5,376.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'fast-food', 'burgers', 'sandwiches']","[{'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,55,https://www.foodpanda.pk/restaurant/pa1l/sallys,"1st Floor, Liberty Square, F-11 Markaz, Islamabad",Islamabad,33.684209100000004,72.9862172,435.0
56,56,22452.0,islamabad,n9qv,Portuguese Gimmick,portuguese-gimmick,2.0,,[],4.0,71.0,[],False,False,,,,,,,['fast-food'],"[{'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 65, 'name': 'Fast Food', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,56,https://www.foodpanda.pk/restaurant/n9qv/portuguese-gimmick,"Street 45, house 748, E 11/4 747 Islamabad, Islamabad Capital Territory, Pakistan",Islamabad,33.700581,72.97402530000001,556.71
57,57,43109.0,islamabad,e2oc,MamaMia Food,mamamia-food,3.0,Voucher: EF75,"[{'code': 'FREETEXT', 'text': 'Voucher: EF75'}]",3.9,115.0,[],False,False,,,,,,,"['desserts', 'pakistani']","[{'id': 143, 'name': 'Nihari', 'is_halal': False, 'is_vegetarian': False}, {'id': 89, 'name': 'Snacks-Street Food', 'is_halal': False, 'is_vegetarian': False}, {'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 114, 'name': 'Karahi', 'is_halal': False, 'is_vegetarian': False}, {'id': 80, 'name': 'Pasta', 'is_halal': False, 'is_vegetarian': False}, {'id': 107, 'name': 'Halwa', 'is_halal': False, 'is_vegetarian': False}, {'id': 84, 'name': 'Rice', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,57,https://www.foodpanda.pk/restaurant/e2oc/mamamia-food,"house 107, Street 81, FECHS, E11/2, Islamabad near hill view apartmnets",Islamabad,33.698889,72.96851,353.36
58,58,27002.0,islamabad,n9sr,The Nook,the-nook,3.0,,[],0.0,0.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'pakistani', 'burgers', 'sandwiches']","[{'id': 89, 'name': 'Snacks-Street Food', 'is_halal': False, 'is_vegetarian': False}, {'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 108, 'name': 'Juices', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,58,https://www.foodpanda.pk/restaurant/n9sr/the-nook,"Abu Bakar Market, Street 8,G-11/1",Islamabad,33.6640651,72.995965,767.27
59,59,40838.0,islamabad,w0fg,Desi Fusion,desi-fusion,2.0,Voucher: EF75,"[{'code': 'FREETEXT', 'text': 'Voucher: EF75'}]",4.2,1177.0,[],False,False,,Desi Fusion,desi-fusion,,ce1fn,syl1,"['pakistani', 'desserts', 'non-alcoholic-drinks', 'sandwiches', 'mexican']","[{'id': 110, 'name': 'Paratha', 'is_halal': False, 'is_vegetarian': False}, {'id': 222, 'name': 'Ramadan deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 114, 'name': 'Karahi', 'is_halal': False, 'is_vegetarian': False}, {'id': 216, 'name': 'Garma garam nashta', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,59,https://www.foodpanda.pk/restaurant/w0fg/desi-fusion,house 1145 street 27 G-11/1 Islamabad,Islamabad,33.665996,72.99062099999999,208.84
60,60,48042.0,islamabad,m5up,EMAAN BURGER POINT,emaan-burger-point,1.0,,[],2.7,5.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'burgers']","[{'id': 145, 'name': 'Shakes', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 108, 'name': 'Juices', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",85.0,Burgers,burgers,True,,,,60,https://www.foodpanda.pk/restaurant/m5up/emaan-burger-point,Emaan Burger Point  Shahnawaz plaza near al rehman pharmacy g11 markaz,Islamabad,33.6684778,72.99666429999999,132.73
61,61,60860.0,islamabad,chin,Creamery,creamery,3.0,Food Fest Deals,"[{'code': 'DEAL', 'text': 'Food Fest Deals'}, {'code': 'FREETEXT', 'text': 'Top Rated'}]",4.5,484.0,[],False,False,,,,,,,['desserts'],"[{'id': 221, 'name': 'Bumper deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 222, 'name': 'Ramadan deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 229, 'name': 'Festive Deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",84.0,Desserts,desserts,True,,,,61,https://www.foodpanda.pk/restaurant/chin/creamery,"Shop no. 9, Al Karam Plaza, F-11 Markaz",Islamabad,33.684625700000005,72.9861876,1030.63
62,62,45042.0,islamabad,z2oq,Al Madina Chaska Point,al-madina-chaska-point,2.0,,[],4.3,96.0,[],False,False,,,,,,,"['pakistani', 'burgers']","[{'id': 56, 'name': 'BBQ', 'is_halal': False, 'is_vegetarian': False}, {'id': 144, 'name': 'Fruit Chaat', 'is_halal': False, 'is_vegetarian': False}, {'id': 145, 'name': 'Shakes', 'is_halal': False, 'is_vegetarian': False}, {'id': 104, 'name': 'Chaat', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 108, 'name': 'Juices', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,62,https://www.foodpanda.pk/restaurant/z2oq/al-madina-chaska-point,"al madina chaska point, shop#1, malik heights, e-11/2 markaz islamabad",Islamabad,33.699376,72.974654,241.0
63,63,61526.0,islamabad,yc8g,FOODstudio,foodstudio,2.0,,[],4.2,34.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'fast-food', 'burgers']","[{'id': 99, 'name': 'Wraps', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,63,https://www.foodpanda.pk/restaurant/yc8g/foodstudio,"G-11 Markaz Lower Ground floor, Al-hammed plaza, near tahzeeb bakery Shop#16 Islamabad",Islamabad,33.669621,72.999723,534.5
64,64,64102.0,islamabad,ho5q,Aezzy's Food Fiesta,aezzys-food-fiesta,3.0,Voucher: EF75,"[{'code': 'FREETEXT', 'text': 'Voucher: EF75'}]",3.0,2.0,[],False,False,,,,,,,"['asian', 'pakistani']","[{'id': 176, 'name': 'Pulao', 'is_halal': False, 'is_vegetarian': False}, {'id': 114, 'name': 'Karahi', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,64,https://www.foodpanda.pk/restaurant/ho5q/aezzys-food-fiesta,"Flat 206, 2nd floor, makkah towers, E11/3, Islamabad.",Islamabad,33.6928809,72.9804127,493.58
